,TimeStamp,Trade
351,05:18:08.613,20200923045636
352,05:18:08.704,20200923045342
353,05:18:09.194,20200923045405
354,05:18:09.406,20200923045710
355,05:18:09.805,20200923045343
356,05:18:10.117,20200923045637
357,05:18:10.332,20200923045407
358,05:18:10.815,20200923045422
359,05:18:10.906,20200923045712
360,05:18:11.408,20200923045425
361,05:18:11.806,20200923045701
362,05:18:11.997,20200923045426
363,05:18:12.617,20200923045646
364,05:18:12.922,20200923045410
365,05:18:13.331,20200923045648
366,05:18:13.419,20200923045430
367,05:18:14.021,20200923045413
368,05:18:14.120,20200923045708
369,05:18:14.693,20200923045431
370,05:18:15.112,20200923045651
371,05:18:15.312,20200923045358
372,05:18:15.907,20200923045654
373,05:18:16.017,20200923045359
374,05:18:16.503,20200923045423
375,05:18:16.815,20200923045731
376,05:18:17.024,20200923045402
377,05:18:17.516,20200923045432
378,05:18:17.800,20200923045737
379,05:18:18.522,20200923045740
380,05:18:18.727,20200923045414
381,05:18:19.322,20200923045447
382,05:18:19.413,20200923045746
383,05:18:19.914,20200923045449
384,05:18:20.307,20200923045706
385,05:18:20.512,20200923045421
386,05:18:21.013,20200923045427
387,05:18:21.094,20200923045709
388,05:18:21.517,20200923045428
389,05:18:22.039,20200923045743
390,05:18:22.129,20200923045453
391,05:18:22.705,20200923045454
392,05:18:22.724,20200923045749
393,05:18:23.209,20200923045436
394,05:18:23.705,20200923045745
395,05:18:23.724,20200923045457
396,05:18:24.292,20200923045438
397,05:18:24.498,20200923045754
398,05:18:24.793,20200923045503
399,05:18:25.311,20200923045501
400,05:18:25.339,20200923045748
401,05:18:25.811,20200923045504
402,05:18:26.104,20200923045755
403,05:18:26.339,20200923045510
404,05:18:26.918,20200923045744
405,05:18:26.941,20200923045509
406,05:18:27.495,20200923045533
407,05:18:27.899,20200923045803
408,05:18:28.009,20200923045455
409,05:18:28.502,20200923045512
410,05:18:28.804,20200923045750
411,05:18:29.014,20200923045535
412,05:18:29.508,20200923045539
413,05:18:29.706,20200923045801
414,05:18:30.013,20200923045536
415,05:18:30.523,20200923045806
416,05:18:30.553,20200923045544
417,05:18:31.017,20200923045546
418,05:18:31.308,20200923045758
419,05:18:31.592,20200923045506
420,05:18:32.130,20200923045759
421,05:18:32.327,20200923045547
422,05:18:32.815,20200923045814
423,05:18:32.901,20200923045549
424,05:18:33.422,20200923045551
425,05:18:33.605,20200923045810
426,05:18:34.100,20200923045552
427,05:18:34.601,20200923045819
428,05:18:34.742,20200923045553
429,05:18:35.411,20200923045554
430,05:18:35.427,20200923045808
431,05:18:36.114,20200923045557
432,05:18:36.300,20200923045820
433,05:18:36.824,20200923045558
434,05:18:37.224,20200923045825
435,05:18:37.514,20200923045601
436,05:18:38.013,20200923045824
437,05:18:38.205,20200923045542
438,05:18:38.795,20200923045603
439,05:18:38.813,20200923045826
440,05:18:39.321,20200923045610
441,05:18:39.599,20200923045832
442,05:18:39.814,20200923045555
443,05:18:40.409,20200923045827
444,05:18:40.419,20200923045607
445,05:18:41.003,20200923045618
446,05:18:41.296,20200923045834
447,05:18:41.509,20200923045608
448,05:18:42.095,20200923045611
449,05:18:42.118,20200923045833
450,05:18:42.802,20200923045623
451,05:18:43.002,20200923045835
452,05:18:43.312,20200923045622
453,05:18:43.848,20200923045831
454,05:18:43.903,20200923045624
455,05:18:44.514,20200923045629
456,05:18:44.613,20200923045845
457,05:18:45.012,20200923045626
458,05:18:45.430,20200923045842
459,05:18:45.514,20200923045636
460,05:18:46.020,20200923045638
461,05:18:46.332,20200923045847
462,05:18:46.523,20200923045637
463,05:18:47.095,20200923045620
464,05:18:47.108,20200923045851
465,05:18:47.614,20200923045642
466,05:18:47.922,20200923045855
467,05:18:48.113,20200923045646
468,05:18:48.623,20200923045648
469,05:18:48.712,20200923045859
470,05:18:49.212,20200923045644
471,05:18:49.614,20200923045843
472,05:18:49.727,20200923045651
473,05:18:50.295,20200923045632
474,05:18:50.505,20200923045901
475,05:18:51.115,20200923045647
476,05:18:51.211,20200923045846
477,05:18:51.698,20200923045700
478,05:18:52.196,20200923045857
479,05:18:52.217,20200923045705
480,05:18:52.806,20200923045650
481,05:18:52.999,20200923045848
482,05:18:53.319,20200923045640
483,05:18:53.814,20200923045908
484,05:18:54.015,20200923045709
485,05:18:54.612,20200923045657
486,05:18:54.695,20200923045912
487,05:18:55.215,20200923045711
488,05:18:55.620,20200923045852
489,05:18:55.822,20200923045738
490,05:18:56.396,20200923045701
491,05:18:56.513,20200923045916
492,05:18:56.911,20200923045739
493,05:18:57.429,20200923045704
494,05:18:58.330,20200923045708
495,05:18:58.347,20200923045335
496,05:18:58.798,20200923045744
497,05:18:59.297,20200923045334
498,05:18:59.311,20200923045710
499,05:18:59.961,20200923045750
500,05:19:00.382,20200923045904
501,05:19:00.771,20200923045757
502,05:19:01.208,20200923045735
503,05:19:01.225,20200923045338
504,05:19:01.964,20200923045758
505,05:19:02.062,20200923045340
506,05:19:02.608,20200923045742
507,05:19:02.966,20200923045341
508,05:19:03.361,20200923045716
509,05:19:03.808,20200923045346
510,05:19:04.467,20200923045804
511,05:19:05.014,20200923045911
512,05:19:05.876,20200923045745
513,05:19:05.893,20200923045351
514,05:19:06.570,20200923045737
515,05:19:06.952,20200923045353
516,05:19:07.198,20200923045748
517,05:19:07.981,20200923045401
518,05:19:07.997,20200923045813
519,05:19:08.659,20200923045354
520,05:19:08.765,20200923045746
521,05:19:09.305,20200923045756
522,05:19:09.884,20200923045821
523,05:19:10.252,20200923045412
524,05:19:10.358,20200923045749
525,05:19:10.987,20200923045822
526,05:19:11.195,20200923045356
527,05:19:11.600,20200923045802
528,05:19:12.274,20200923045333
529,05:19:12.464,20200923045754
530,05:19:13.177,20200923045339
531,05:19:13.217,20200923045831
532,05:19:13.760,20200923045836
533,05:19:14.016,20200923045417
534,05:19:14.476,20200923045803
535,05:19:14.971,20200923045418
536,05:19:15.497,20200923045819
537,05:19:16.258,20200923045420
538,05:19:16.566,20200923045838
539,05:19:17.120,20200923045406
540,05:19:17.126,20200923045806
541,05:19:17.994,20200923045345
542,05:19:18.016,20200923045824
543,05:19:19.095,20200923045408
544,05:19:19.166,20200923045843
545,05:19:19.911,20200923045347
546,05:19:20.221,20200923045809
547,05:19:20.713,20200923045827
548,05:19:20.799,20200923045349
549,05:19:21.308,20200923045848
550,05:19:21.698,20200923045411
551,05:19:21.810,20200923045816
552,05:19:22.430,20200923045833
553,05:19:22.596,20200923045352
554,05:19:23.003,20200923045852
555,05:19:23.411,20200923045355
556,05:19:23.509,20200923045825
557,05:19:24.021,20200923045858
558,05:19:24.252,20200923045434
559,05:19:24.601,20200923045844
560,05:19:25.077,20200923045415
561,05:19:25.179,20200923045832
562,05:19:25.851,20200923045440
563,05:19:25.891,20200923045904
564,05:19:26.411,20200923045907
565,05:19:26.513,20200923045443
566,05:19:27.066,20200923045835
567,05:19:27.452,20200923045424
568,05:19:27.679,20200923045854
569,05:19:28.360,20200923045445
570,05:19:28.463,20200923045911
571,05:19:28.960,20200923045845
572,05:19:29.159,20200923045433
573,05:19:29.659,20200923045913
574,05:19:30.050,20200923045419
575,05:19:30.471,20200923045914
576,05:19:30.913,20200923045437
577,05:19:31.003,20200923045855
578,05:19:31.553,20200923045859
579,05:19:31.762,20200923045446
580,05:19:32.258,20200923045901
581,05:19:32.676,20200923045452
582,05:19:33.579,20200923045905
583,05:19:33.659,20200923045450
584,05:19:34.288,20200923045912
585,05:19:34.671,20200923045451
586,05:19:35.622,20200923045435
587,05:19:36.407,20200923045458
588,05:19:37.220,20200923045502
589,05:19:37.935,20200923045500
590,05:19:38.784,20200923045439
591,05:19:39.508,20200923045507
592,05:19:40.215,20200923045441
593,05:19:40.897,20200923045442
594,05:19:41.674,20200923045511
595,05:19:42.323,20200923045444
596,05:19:43.107,20200923045514
597,05:19:44.021,20200923045534
598,05:19:44.635,20200923045456
599,05:19:45.310,20200923045459
600,05:19:46.051,20200923045505
601,05:19:46.721,20200923045541
602,05:19:47.408,20200923045543
603,05:19:48.078,20200923045531
604,05:19:48.722,20200923045548
605,05:19:49.329,20200923045532
606,05:19:50.000,20200923045513
607,05:19:51.013,20200923045550
608,05:19:51.606,20200923045515
609,05:19:52.358,20200923045559
610,05:19:52.931,20200923045538
611,05:19:53.596,20200923045540
612,05:19:54.384,20200923045600
613,05:19:55.083,20200923045604
614,05:19:55.624,20200923045545
615,05:19:56.306,20200923045606
616,05:19:56.956,20200923045614
617,05:19:57.786,20200923045602
618,05:19:58.405,20200923045605
619,05:19:59.105,20200923045621
620,05:19:59.742,20200923045609
621,05:20:00.510,20200923045612
622,05:20:01.109,20200923045627
623,05:20:01.825,20200923045613
624,05:20:02.459,20200923045615
625,05:20:03.199,20200923045631
626,05:20:03.874,20200923045617
627,05:20:04.776,20200923045619
628,05:20:05.497,20200923045639
629,05:20:06.233,20200923045641
630,05:20:06.960,20200923045643
631,05:20:07.761,20200923045625
632,05:20:08.328,20200923045628
633,05:20:08.999,20200923045630
634,05:20:09.980,20200923045645
635,05:20:10.717,20200923045654
636,05:20:11.326,20200923045633
637,05:20:12.125,20200923045649
638,05:20:13.131,20200923045634
639,05:20:13.977,20200923045706
640,05:20:14.981,20200923045653
641,05:20:15.714,20200923045652
642,05:20:16.471,20200923045656
643,05:20:17.372,20200923045659
644,05:20:18.014,20200923045658
645,05:20:18.886,20200923045703
646,05:20:19.595,20200923045702
647,05:20:20.260,20200923045741
648,05:20:20.836,20200923045707
649,05:20:21.499,20200923045731
650,05:20:22.160,20200923045733
651,05:20:22.950,20200923045713
652,05:20:23.596,20200923045712
653,05:20:24.603,20200923045734
654,05:20:25.196,20200923045715
655,05:20:25.863,20200923045759
656,05:20:26.461,20200923045743
657,05:20:27.158,20200923045736
658,05:20:27.823,20200923045808
659,05:20:28.417,20200923045812
660,05:20:29.015,20200923045740
661,05:20:29.745,20200923045752
662,05:20:30.570,20200923045815
663,05:20:31.917,20200923045747
664,05:20:33.521,20200923045800
665,05:20:34.537,20200923045801
666,05:20:35.335,20200923045753
667,05:20:36.164,20200923045823
668,05:20:36.907,20200923045814
669,05:20:37.631,20200923045755
670,05:20:38.366,20200923045818
671,05:20:39.162,20200923045837
672,05:20:39.811,20200923045805
673,05:20:40.413,20200923045820
674,05:20:41.119,20200923045841
675,05:20:41.728,20200923045807
676,05:20:42.715,20200923045826
677,05:20:43.416,20200923045846
678,05:20:44.099,20200923045810
679,05:20:44.724,20200923045829
680,05:20:45.675,20200923045850
681,05:20:46.380,20200923045817
682,05:20:47.008,20200923045839
683,05:20:47.610,20200923045842
684,05:20:48.360,20200923045828
685,05:20:49.069,20200923045903
686,05:20:49.703,20200923045851
687,05:20:50.334,20200923045834
688,05:20:51.026,20200923045853
689,05:20:51.708,20200923045910
690,05:20:52.332,20200923045840
691,05:20:53.003,20200923045856
692,05:20:53.609,20200923045857
693,05:20:54.350,20200923045847
694,05:20:55.018,20200923045900
695,05:20:55.839,20200923045909
696,05:20:56.538,20200923045916
697,05:20:57.309,20200923045902
698,05:20:58.015,20200923045908
699,05:20:58.867,20200923045915
